# glaciers              package:nasaweather              R Documentation
#
# Glacier locations
#
# Description:
#
#      Downloaded by Dianne Cook.
#
# Format:
#
#      id A 12/13-character unique glacier identifier
#
#      name 30-character name of the glacier.
#
#      lat,long Location of the glacier: "The point on the glacier whose
#           coordinates are given should be in the upper part of the
#           ablation area, in the main stream and sufficiently high so as
#           not to be lost if the glacier retreats"
#
#      area The total area of the glacier in a horizontal projection in
#           square kilometres, up to 6 digits.
#
#      country 2-character abbreviation for the name of the country or
#           territory in which the glacier is located. These codes are
#           ISO3166 country codes
#
# Source:
#
#      <URL: http://nsidc.org/data/glacier_inventory/>
#
#
#    Hadley Wickham's nasaweather-0.1 package,
# see https://cran.r-project.org/package=nasaweather
#
#  License: GPL-3
"id","name","lat","long","area","country"
"PE1D3522E05","NA",-10.75866667,-76.57966667,"0.44","PE"
"PE1D3522E06","NA",-10.75116667,-76.57066667,"0.25","PE"
"PE1D3522E07","COTARAHUI",-10.775,-76.56383333,"0.75","PE"
"PE1D352AA01","JALAPATE",-13.21666667,-74.83183333,"0.08","PE"
"PE1D352AA02","RIQUILLACSA",-13.1565,-74.8575,"0.34","PE"
"PE1D352AA03","RIQUILLACSA 2",-13.15466667,-74.85583333,"0.11","PE"
"PE1D352AA04","RIQUILLACSA 3",-13.151,-74.85783333,"0.28","PE"
"PE1D352AA05","NA",-13.15266667,-74.861,"0.07","PE"
"PE1D352AA06","NA",-13.15133333,-74.98383333,"0.08","PE"
"PE1D352AA07","NA",-13.1485,-74.98416667,"0.04","PE"
"PE1D352AA08","NA",-13.135,-74.98733333,"0.05","PE"
"PE1D352AA09","NA",-13.021,-75.0345,"0.08","PE"
"PE1D352AA10","NA",-13.01883333,-75.032,"0.07","PE"
"PE1D352AA11","NA",-13.01666667,-75.02766667,"0.12","PE"
"PE1D352AA12","NA",-13.01383333,-75.02633333,"0.1","PE"
"PE1D352AA13","NA",-13.00766667,-75.02766667,"0.14","PE"
"PE1D352AA14","CASCABEL",-12.97016667,-75.01633333,"0.04","PE"
"PE1D352AA15","CASCABEL 2",-12.96816667,-75.018,"0.04","PE"
"PE1D352AA16","CASCABEL 3",-12.97016667,-75.02116667,"0.08","PE"
"PE1D352AA17","NA",-12.9645,-75.03516667,"0.04","PE"
"PE1D352AA18","CARHUARAZO",-12.96083333,-75.03283333,"0.16","PE"
"PE1D352AA19","NA",-12.95,-75.01833333,"0.02","PE"
"PE1D352AA20","NA",-12.93866667,-75.00916667,"0.05","PE"
"PE1D352AA21","NA",-12.93716667,-75.0095,"0.08","PE"
"PE1D352AA22","NA",-12.947,-75.01483333,"0.04","PE"
"PE1D352AA23","NA",-12.9585,-75.03216667,"0.07","PE"
"PE1D352AA24","HUAMANRAZO",-12.90933333,-75.04133333,"0.57","PE"
"PE1D352AB01","HUAMANRAZO 2",-12.91316667,-75.0455,"0.26","PE"
"PE1D352AB02","NA",-12.957,-75.0355,"0.09","PE"
"PE1D352AB03","NA",-12.96183333,-75.03666667,"0.06","PE"
"PE1D352AB04","NA",-12.966,-75.03716667,"0.08","PE"
"PE1D352AB05","PUCAPUNTA",-13.01133333,-75.0295,"0.37","PE"
"PE1D352AB06","NA",-13.01866667,-75.0355,"0.09","PE"
"PE1D352AB07","RAYUGAPUNTA",-13.02133333,-75.03666667,"0.14","PE"
"PE1D352AB08","ANTARAZO 1",-12.94383333,-75.132,"0.32","PE"
"PE1D352AB09","ANTARAZO 2",-12.93066667,-75.12616667,"0.34","PE"
"PE1D352AB10","ANTARAZO 3",-12.93366667,-75.13233333,"0.67","PE"
"PE1D352AB11","PINCULLO",-12.86533333,-75.17016667,"0.12","PE"
"PE1D352AB12","ALTARPATA",-12.83966667,-75.1625,"0.53","PE"
"PE1D352AB13","ALTARPATA 2",-12.83883333,-75.17416667,"0.17","PE"
"PE1D352AB14","TERCIOPELO",-12.83616667,-75.17433333,"0.14","PE"
"PE1D352AC01","NA",-12.7885,-75.24016667,"0.17","PE"
"PE1D352AC02","CITAC 1",-12.79616667,-75.23583333,"0.25","PE"
"PE1D352AC03","CITAC 2",-12.80083333,-75.23183333,"0.17","PE"
"PE1D352AC04","NA",-12.81116667,-75.228,"0.17","PE"
"PE1D352AC05","JATUNPATA",-12.854,-75.21533333,"0.55","PE"
"PE1D352AC06","NA",-12.81116667,-75.231,"0.16","PE"
"PE1D352AC07","NA",-12.80516667,-75.2345,"0.17","PE"
"PE1D352AC08","NA",-12.79483333,-75.2405,"0.15","PE"
"PE1D352AC09","NA",-12.7885,-75.24333333,"0.03","PE"
"PE1D352AC10","NA",-12.92683333,-75.32833333,"0.06","PE"
"PE1D352AC11","ALTAR",-12.92883333,-75.333,"0.49","PE"
"PE1D352AC12","CONDORAY 1",-12.63433333,-75.4595,"1.25","PE"
"PE1D352AC13","CONDORAY 2",-12.63933333,-75.4535,"0.2","PE"
"PE1D352AC14","CONDORAY 3",-12.637,-75.45116667,"0.58","PE"
"PE1D352AC15","CONDORAY 4",-12.6325,-75.4555,"0.61","PE"
"PE1D352AC16","NA",-12.623,-75.453,"0.07","PE"
"PE1D352AC17","NA",-12.619,-75.44866667,"0.06","PE"
"PE1D352AC18","NA",-12.61716667,-75.438,"0.07","PE"
"PE1D352AC19","NA",-12.6205,-75.43366667,"0.09","PE"
"PE1D352AC20","NA",-12.625,-75.43083333,"0.15","PE"
"PE1D352AC21","CONAYPUNCO",-12.6275,-75.41816667,"0.87","PE"
"PE1D352AC22","ANGASCOCHA 1",-12.6375,-75.41316667,"0.1","PE"
"PE1D352AC23","ANGASCOCHA 2",-12.6405,-75.41216667,"0.04","PE"
"PE1D352AC24","ANGASCOCHA 3",-12.64533333,-75.4085,"0.09","PE"
"PE1D352AC25","UCHUIANGAS",-12.65183333,-75.404,"0.04","PE"
"PE1D352AC26","NA",-12.623,-75.41466667,"0.09","PE"
"PE1D352AC27","NA",-12.62216667,-75.418,"0.09","PE"
"PE1D352AC28","NA",-12.61766667,-75.44866667,"0.08","PE"
"PE1D352AC29","NA",-12.62183333,-75.4545,"0.05","PE"
"PE1D352AC30","NA",-12.62533333,-75.45633333,"0.07","PE"
"PE1D352AC31","NA",-12.62816667,-75.45916667,"0.13","PE"
"PE1D352AC32","NA",-12.60733333,-75.46316667,"0.14","PE"
"PE1D352AC33","NA",-12.60683333,-75.457,"0.14","PE"
"PE1D352AC34","NA",-12.605,-75.45733333,"0.04","PE"
"PE1D352AC35","NA",-12.60616667,-75.46116667,"0.11","PE"
"PE1D352AC36","TANRANIYOC",-12.40566667,-75.64133333,"0.06","PE"
"PE1D352AC37","TUYUCOCHA",-12.39616667,-75.64083333,"0.18","PE"
"PE1D352BB01","NA",-11.98316667,-75.98633333,"1.49","PE"
"PE1D352BB02","NA",-11.97216667,-75.9875,"0.3","PE"
"PE1D352BB03","NA",-11.96816667,-75.9845,"0.16","PE"
"PE1D352BB04","NA",-11.97733333,-75.99583333,"1.81","PE"
"PE1D352BB05","CORIHUASI 2",-11.97483333,-76.01016667,"2.61","PE"
"PE1D352BB06","NA",-11.96183333,-76.01183333,"0.3","PE"
"PE1D352BB07","NA",-11.95866667,-76.00716667,"0.7","PE"
"PE1D352BB08","NA",-11.94916667,-76.00633333,"0.06","PE"
"PE1D352BB09","NA",-11.9495,-76.00833333,"0.12","PE"
"PE1D352BB10","NA",-11.9525,-76.01016667,"0.06","PE"
"PE1D352BB12","NA",-11.96083333,-76.02166667,"1.34","PE"
"PE1D352BB13","NA",-11.96083333,-76.02966667,"0.16","PE"
"PE1D352BB14","NA",-11.95316667,-76.03616667,"0.56","PE"
"PE1D352BB15","NA",-11.9405,-76.04583333,"0.7","PE"
"PE1D352BB16","NA",-11.934,-76.0455,"0.22","PE"
"PE1D352BB17","NA",-11.93033333,-76.05116667,"0.34","PE"
"PE1D352BB18","NA",-11.92583333,-76.05033333,"0.13","PE"
"PE1D352BB19","NA",-11.91016667,-76.05483333,"0.16","PE"
"PE1D352BB20","NA",-11.9095,-76.048,"0.37","PE"
"PE1D352BB21","ANTACHAIRE",-11.90483333,-76.03866667,"2.11","PE"
"PE1D352BB22","PACHANCOTO",-11.90883333,-76.02966667,"0.76","PE"
"PE1D352BB23","CHUCTUC",-11.89916667,-76.0035,"0.4","PE"
"PE1D352BB24","NA",-11.90483333,-76.0005,"1.36","PE"
"PE1D352BB25","NA",-11.91066667,-75.99716667,"0.06","PE"
"PE1D352BB26","NA",-11.91433333,-75.99633333,"0.21","PE"
"PE1D352BB27","NA",-11.90083333,-75.98566667,"0.78","PE"
"PE1D352BB28","NA",-11.90833333,-75.9795,"0.12","PE"
"PE1D352BB29","NA",-11.9175,-75.972,"1.06","PE"
"PE1D352BB30","NA",-11.912,-75.96966667,"0.18","PE"
"PE1D352BB31","NA",-11.89666667,-75.97833333,"1.12","PE"
"PE1D352BB32","NA",-11.89066667,-75.9765,"0.17","PE"
"PE1D352BB33","NA",-11.89633333,-75.90016667,"0.08","PE"
"PE1D352BB34","NA",-11.896,-75.897,"0.28","PE"
"PE1D352BB35","NA",-11.89583333,-75.897,"0.04","PE"
"PE1D352BB36","NA",-11.89866667,-75.89433333,"0.21","PE"
"PE1D352BC01","NA",-11.8865,-75.98,"0.34","PE"
"PE1D352BC02","NA",-11.88916667,-75.98483333,"0.86","PE"
"PE1D352BC03","NA",-11.89183333,-75.99233333,"0.59","PE"
"PE1D352BC04","NA",-11.8955,-76,"0.28","PE"
"PE1D352BC05","NA",-11.89333333,-76.0375,"0.84","PE"
"PE1D352BC06","NA",-11.88233333,-76.04,"0.22","PE"
"PE1D352BC08","NA",-11.86716667,-76.03733333,"0.24","PE"
"PE1D352BC09","NA",-11.86716667,-76.0305,"0.71","PE"
"PE1D352BC10","NA",-11.86433333,-76.02383333,"0.2","PE"
"PE1D352BC11","NA",-11.8625,-76.02166667,"0.17","PE"
"PE1D352BC12","NA",-11.85833333,-76.01816667,"0.04","PE"
"PE1D352BC14","NA",-11.862,-76.04233333,"0.37","PE"
"PE1D352BC15","NA",-11.84433333,-76.05033333,"0.12","PE"
"PE1D352BC16","NA",-11.831,-76.05183333,"0.08","PE"
"PE1D352BC17","NA",-11.82933333,-76.0455,"1.36","PE"
"PE1D352BC18","NA",-11.82866667,-76.03566667,"0.08","PE"
"PE1D352BC19","NA",-11.827,-76.0385,"0.2","PE"
"PE1D352BC20","NA",-11.82216667,-76.04866667,"0.17","PE"
"PE1D352BC21","NA",-11.80583333,-76.03983333,"1.14","PE"
"PE1D352BC22","NA",-11.79033333,-76.0445,"0.23","PE"
"PE1D352BC23","NA",-11.77233333,-76.041,"0.29","PE"
"PE1D352BC24","NA",-11.74566667,-76.03783333,"0.07","PE"
"PE1D352CA01","CHUMPE",-11.7345,-76.04016667,"0.75","PE"
"PE1D352CA02","RUMICRUZ",-11.74416667,-76.0395,"0.05","PE"
"PE1D352CA03","PANCAR",-11.7695,-76.04333333,"0.32","PE"
"PE1D352CA04","RURICO",-11.78666667,-76.04883333,"0.51","PE"
"PE1D352CA05","RUNCOCHA 1",-11.789,-76.05916667,"1.06","PE"
"PE1D352CA06","RUNCOCHA 2",-11.79866667,-76.04933333,"1.52","PE"
"PE1D352CA07","YANASHALA",-11.82283333,-76.05366667,"0.36","PE"
"PE1D352CA08","NA",-11.8265,-76.054,"0.06","PE"
"PE1D352CA09","PACAPOMACOCHA",-11.83933333,-76.057,"1.97","PE"
"PE1D352CA10","SULLCON",-11.874,-76.0455,"5.43","PE"
"PE1D352CA11","SULLCON 2",-11.8835,-76.05033333,"0.66","PE"
"PE1D352CA12","HUAYRICANCHA",-11.69083333,-76.20183333,"0.44","PE"
"PE1D352CA13","NA",-11.69283333,-76.201,"0.11","PE"
"PE1D352CA14","NA",-11.69583333,-76.19216667,"0.03","PE"
"PE1D352CA15","NA",-11.69183333,-76.192,"0.06","PE"
"PE1D352CA16","ANTICONA",-11.58316667,-76.17466667,"0.08","PE"
"PE1D352CA17","YANASHINGA",-11.5795,-76.16216667,"0.33","PE"
"PE1D352CA18","SHAHUAC",-11.56116667,-76.154,"0.11","PE"
"PE1D352CA19","NA",-11.56133333,-76.1515,"0.05","PE"
"PE1D352CB01","NA",-11.5585,-76.15483333,"0.12","PE"
"PE1D352CB02","NA",-11.55166667,-76.16583333,"0.21","PE"
"PE1D352CB03","NA",-11.55466667,-76.16133333,"0.29","PE"
"PE1D352CB04","SHAHUAC",-11.56016667,-76.15783333,"0.11","PE"
"PE1D352CB05","NA",-11.57533333,-76.16283333,"0.03","PE"
"PE1D352CB06","NA",-11.58116667,-76.17066667,"0.37","PE"
"PE1D352CB07","NA",-11.51516667,-76.23016667,"0.04","PE"
"PE1D352CC01","NA",-11.47683333,-76.23416667,"0.06","PE"
"PE1D352CC02","NA",-11.47866667,-76.25133333,"0.12","PE"
"PE1D352CC03","NA",-11.47916667,-76.25183333,"0.07","PE"
"PE1D352CC04","NA",-11.48416667,-76.253,"0.2","PE"
"PE1D352CC05","VICUNITA",-11.4795,-76.235,"0.43","PE"
"PE1D352CC06","VICUNITA",-11.509,-76.2305,"0.01","PE"
"PE1D352CC07","NA",-11.51516667,-76.2305,"0.04","PE"
"PE1D352CC08","NA",-11.52033333,-76.23683333,"0.13","PE"
"PE1D352CC09","NA",-11.53616667,-76.24033333,"0.46","PE"
"PE1D352CC10","NA",-11.541,-76.25,"0.28","PE"
"PE1D352CC11","NA",-11.544,-76.23616667,"0.66","PE"
"PE1D352CC13","NA",-11.5925,-76.27033333,"0.12","PE"
"PE1D352CC14","NA",-11.58816667,-76.29533333,"0.05","PE"
"PE1D352CC15","NA",-11.54066667,-76.31,"0.16","PE"
"PE1D352CC16","NA",-11.4865,-76.35666667,"0.07","PE"
"PE1D352CC17","NA",-11.46533333,-76.343,"0.09","PE"
"PE1D352CC18","NA",-11.45933333,-76.34233333,"0.03","PE"
"PE1D352CC19","NA",-11.45866667,-76.3385,"0.12","PE"
"PE1D352CC20","NA",-11.457,-76.34183333,"0.09","PE"
"PE1D352CC21","MISHIPANAHUIN",-11.35916667,-76.32066667,"0.17","PE"
"PE1D352CC22","NA",-11.354,-76.323,"0.21","PE"
"PE1D352CC23","NA",-11.3595,-76.3185,"0.49","PE"
"PE1D352CC24","NA",-11.35183333,-76.31566667,"0.09","PE"
"PE1D352CDA1","ALCAY 2",-11.29716667,-76.46816667,"0.37","PE"
"PE1D352CDA2","NA",-11.2925,-76.4705,"0.07","PE"
"PE1D352CDA3","NA",-11.1965,-76.48966667,"0.14","PE"
"PE1D352CDA4","NA",-11.17183333,-76.49783333,"0.01","PE"
"PE1D352CDA5","NA",-11.17133333,-76.49833333,"0.02","PE"
"PE1D352CDA6","NA",-11.1695,-76.50066667,"0.19","PE"
"PE1D352CDA7","NA",-11.16533333,-76.5015,"0.23","PE"
"PE1D352CDA8","NA",-11.15966667,-76.4985,"0.07","PE"
"PE1D352DFA1","PUNUHUAN",-11.85916667,-75.07533333,"1.57","PE"
"PE1D352DGA1","CHUSPI",-11.88166667,-75.07216667,"1.37","PE"
"PE1D352DGA2","TALVEZ",-11.8945,-75.05666667,"2.41","PE"
"PE1D352DGA3","NA",-11.90733333,-75.06166667,"0.07","PE"
"PE1D352DGA4","NA",-11.91166667,-75.06333333,"0.23","PE"
"PE1D352DGA5","JALLACATA",-11.91216667,-75.05183333,"2.08","PE"
"PE1D352DGA6","NA",-11.927,-75.04833333,"0.05","PE"
"PE1D352DGA7","NA",-11.9315,-75.04916667,"0.07","PE"
"PE1D352DGA8","NA",-11.93466667,-75.05033333,"0.06","PE"
"PE1D352DGB1","NA",-11.93633333,-75.0515,"0.05","PE"
"PE1D352DGB2","YANA UCSHA",-11.93783333,-75.04833333,"0.2","PE"
"PE1D352FA01","NA",-11.935,-75.04716667,"0.07","PE"
"PE1D352FA02","HUAYTAPALLANA",-11.9225,-75.03383333,"2.85","PE"
"PE1D352FA03","NA",-11.92916667,-75.02616667,"0.19","PE"
"PE1D352FA04","NA",-11.935,-75.02066667,"0.47","PE"
"PE1D352FA05","NA",-11.9315,-75.01833333,"0.17","PE"
"PE1D352FA06","COCHAC",-11.9225,-75.01383333,"2.41","PE"
"PE1D352FA07","NA",-11.93816667,-74.99433333,"0.22","PE"
"PE1D352FA08","NA",-11.9395,-74.9905,"0.22","PE"
"PE1D352FB01","NA",-11.93683333,-74.99166667,"0.06","PE"
"PE1D352FB02","NA",-11.9295,-74.99633333,"0.04","PE"
"PE1D352FB03","NA",-11.9285,-74.99683333,"0.02","PE"
"PE1D352FB05","NA",-11.91683333,-75.006,"0.24","PE"
"PE1D352FB06","NA",-11.916,-75.01316667,"0.34","PE"
"PE1D352FB07","NA",-11.917,-75.02016667,"0.42","PE"
"PE1D352FB08","NA",-11.91283333,-75.03583333,"0.91","PE"
"PE1D352FB09","HUINZO",-11.90333333,-75.04116667,"1.71","PE"
"PE1D352FB10","NA",-11.89583333,-75.05,"1.04","PE"
"PE1D352FB11","ANCHIGRANDE",-11.87833333,-75.05,"1.62","PE"
"PE1D352FB12","SAHUAN",-11.87633333,-75.03816667,"0.81","PE"
"PE1D352FB13","NA",-11.872,-75.0295,"0.31","PE"
"PE1D352FC01","NA",-11.87016667,-75.03366667,"0.48","PE"
"PE1D352FC02","ANCHIGRANDE 2",-11.865,-75.042,"1.46","PE"
"PE1D352FC03","NA",-11.85533333,-75.04083333,"0.24","PE"
"PE1D352FC04","NA",-11.8165,-74.98416667,"0.58","PE"
"PE1D352FC05","NA",-11.81816667,-74.98,"0.14","PE"
"PE1D352FC06","NA",-11.82533333,-74.9715,"0.06","PE"
"PE1D352FC07","NA",-11.82866667,-74.9675,"0.02","PE"
"PE1D352FC08","NA",-11.85483333,-74.95783333,"0.32","PE"
"PE1D352FC09","NA",-11.85916667,-74.953,"0.24","PE"
"PE1D352FD01","NA",-11.851,-74.9575,"0.08","PE"
"PE1D352FF01","NA",-11.86116667,-74.87183333,"0.22","PE"
"PE1D352FF02","NA",-11.86816667,-74.875,"0.82","PE"
"PE1D352FG01","NA",-11.875,-74.875,"0.69","PE"
"PE1D352FG02","NA",-11.87116667,-74.86666667,"0.16","PE"
"PE1D352FG03","NA",-11.87183333,-74.85033333,"0.43","PE"
"PE1D352FG04","NA",-11.8855,-74.85266667,"0.46","PE"
"PE1D352FH01","NA",-11.8995,-74.85383333,"0.29","PE"
"PE1D352FH02","NA",-11.89216667,-74.845,"0.71","PE"
"PE1D352FH03","NA",-11.88966667,-74.84,"0.06","PE"
"PE1D352FH04","NA",-11.906,-74.82016667,"0.26","PE"
"PE1D352FH05","NA",-11.9135,-74.8205,"1","PE"
"PE1D352FH06","NA",-11.91983333,-74.82383333,"0.55","PE"
"PE1D352FH07","NA",-11.92616667,-74.82716667,"0.27","PE"
"PE1D352FH08","NA",-11.92933333,-74.82866667,"0.22","PE"
"PE1D352FH09","NA",-11.9335,-74.83083333,"0.58","PE"
"PE1D352FH10","NA",-11.94033333,-74.8345,"0.11","PE"
"PE1D352FH11","NA",-11.9455,-74.83283333,"0.08","PE"
"PE1D352FI01","NA",-11.9535,-74.83466667,"0.26","PE"
"PE1D352FI02","NA",-11.94833333,-74.831,"0.16","PE"
"PE1D352FI03","NA",-11.94416667,-74.82683333,"0.83","PE"
"PE1D352FI04","NA",-11.94283333,-74.824,"0.03","PE"
"PE1D352FI05","NA",-11.93816667,-74.82266667,"0.04","PE"
"PE1D352FI06","NA",-11.92833333,-74.8205,"0.04","PE"
"PE1D352FI07","NA",-11.92683333,-74.8165,"0.54","PE"
"PE1D352GA01","NA",-11.918,-74.8155,"0.01","PE"
"PE1D352GA02","NA",-11.9145,-74.8145,"0.04","PE"
"PE1D352GA03","NA",-11.90666667,-74.81683333,"0.51","PE"
"PE1D352GA04","NA",-11.89833333,-74.82033333,"0.04","PE"
"PE1D352GA05","NA",-11.88816667,-74.842,"0.07","PE"
"PE1D352GA06","LALAGOOTUNA",-11.88616667,-74.846,"0.07","PE"
"PE1D352GA07","NA",-11.878,-74.84383333,"0.51","PE"
"PE1D352GA08","NA",-11.86966667,-74.8415,"0.86","PE"
"PE1D352GA09","NA",-11.868,-74.83433333,"0.41","PE"
"PE1D352GA10","NA",-11.87416667,-74.83066667,"0.19","PE"
"PE1D352GA11","NA",-11.87066667,-74.82883333,"0.11","PE"
"PE1D352GB01","NA",-11.87033333,-74.84066667,"0.03","PE"
"PE1D352GB02","NA",-11.87116667,-74.84183333,"0.03","PE"
"PE1D352GB03","NA",-11.87116667,-74.8485,"0.49","PE"
"PE1D352GB04","NA",-11.86666667,-74.86233333,"0.56","PE"
"PE1D352GB05","NA",-11.86216667,-74.8665,"0.27","PE"
"PE1D352GB06","NA",-11.8555,-74.86483333,"0.25","PE"
"PE1D352GB07","NA",-11.8515,-74.862,"0.11","PE"
"PE1D352GC01","NA",-11.75966667,-74.94483333,"0.18","PE"
"PE1D352GC02","NA",-11.754,-74.94616667,"0.11","PE"
"PE1D352GC03","NA",-11.72883333,-74.93566667,"0.57","PE"
"PE1D352GC04","NA",-11.73533333,-74.93166667,"0.06","PE"
"PE1D352GC05","NA",-11.73866667,-74.928,"0.09","PE"
"PE1D352GC06","NA",-11.72183333,-74.93233333,"0.74","PE"
"PE1D352GC07","NA",-11.72283333,-74.9375,"0.13","PE"
"PE1D35444C01","SAN VICENTE 1",-13.0535,-75.087,"0.14","PE"
"PE1D35444C02","SAN VICENTE 2",-13.05516667,-75.0805,"0.23","PE"
"PE1D35444C03","OJUIJASA 1",-13.063,-75.07116667,"0.06","PE"
"PE1D35444C04","OJUIJASA 2",-13.06616667,-75.06666667,"0.06","PE"
"PE1D35444C05","OJUIJASA 2",-13.06966667,-75.06316667,"0.05","PE"
"PE1D35444C06","YAHUARCOCHA",-13.1215,-75.002,"0.54","PE"
"PE1D35444C07","NA",-13.1345,-75.00616667,"0.06","PE"
"PE1D35444C08","PALOMO 1",-13.145,-75.00866667,"0.29","PE"
"PE1D35444C09","NA",-13.14883333,-75.01066667,"0.07","PE"
"PE1D35444C10","PALOMO 2",-13.15466667,-75.016,"0.53","PE"
"PE1D35444C11","NA",-13.15616667,-75.01333333,"0.14","PE"
"PE1D35444C12","NA",-13.15383333,-75.01,"0.1","PE"
"PE1D35444C13","NA",-13.14583333,-75.0055,"0.06","PE"
"PE1D35444C14","YAHUARCOCHA",-13.139,-74.98783333,"0.28","PE"
"PE1D35444C15","MURADAYCORCO",-13.1465,-74.9845,"0.2","PE"
"PE1D35444C16","JALAPATE",-13.2135,-74.83183333,"0.17","PE"
"PE1D361BC01","NA",-10.75383333,-76.58583333,"0.24","PE"
"PE1D361BC02","NA",-10.74916667,-76.59333333,"0.07","PE"
"PE1D361BC03","NA",-10.73583333,-76.60866667,"0.08","PE"
"PE1D361BC04","NA",-10.73216667,-76.61,"0.07","PE"
"PE1D361BC05","NA",-10.731,-76.617,"0.39","PE"
"PE1D361BC06","CHAUPIPARIA",-10.78916667,-76.6185,"0.1","PE"
"PE1D361BC08","NA",-10.71083333,-76.6505,"0.1","PE"
"PE1D361BC09","PUYPUY",-10.7075,-76.64433333,"0.85","PE"
"PE1D361BC10","NA",-10.7,-76.63583333,"0.46","PE"
"PE1D361BC11","NA",-10.69183333,-76.636,"0.04","PE"
"PE1D361BC12","NA",-10.69516667,-76.636,"0.11","PE"
"PE1D361BC13","NA",-10.6995,-76.64166667,"0.08","PE"
"PE1D361BC14","NA",-10.68616667,-76.6545,"0.24","PE"
"PE1D361BC15","SHASHIMA 2",-10.65766667,-76.65666667,"0.1","PE"
"PE1D361BC16","LEON PUNUNAN",-10.6475,-76.64983333,"0.86","PE"
"PE1D361BD01","PUQUIO",-10.52166667,-76.7105,"0.51","PE"
"PE1D361BD02","NA",-10.516,-76.70883333,"0.07","PE"
"PE1D361BD03","NA",-10.5145,-76.71833333,"0.13","PE"
"PE1D361BD04","NA",-10.5025,-76.72316667,"0.63","PE"
"PE1D361BD05","GARPO",-10.498,-76.71366667,"2.53","PE"
"PE1D361BD06","NA",-10.49533333,-76.70633333,"0.09","PE"
"PE1D361BD07","NA",-10.48216667,-76.70883333,"1.76","PE"
"PE1D361BD08","NA",-10.48066667,-76.702,"0.06","PE"
"PE1D361BD09","MACAN",-10.47216667,-76.71483333,"3.04","PE"
"PE1D361BD10","NA",-10.46283333,-76.70883333,"0.07","PE"
"PE1D361BD11","TORREJANCA 1",-10.45566667,-76.66283333,"0.21","PE"
"PE1D361BD12","TORREJANCA 2",-10.45566667,-76.6585,"0.25","PE"
"PE1D361BD13","TORREJANCA 3",-10.45166667,-76.6585,"0.09","PE"
"PE1D371CA01","NA",-10.44583333,-76.71466667,"0.12","PE"
"PE1D371CA02","NA",-10.43983333,-76.72,"0.03","PE"
"PE1D371CA03","NA",-10.43733333,-76.71983333,"0.03","PE"
"PE1D371CA04","NA",-10.43416667,-76.718,"0.06","PE"
"PE1D371CA05","NA",-10.43183333,-76.71416667,"0.49","PE"
"PE1D371CB01","NA",-10.375,-76.732,"0.65","PE"
"PE1D371CB02","NA",-10.38516667,-76.73183333,"0.75","PE"
"PE1D371CB03","NA",-10.42183333,-76.7165,"0.51","PE"
"PE1D371CB04","NA",-10.42783333,-76.717,"0.07","PE"
"PE1D371CB05","NA",-10.43083333,-76.719,"0.09","PE"
"PE1D371CB06","NA",-10.4335,-76.71933333,"0.03","PE"
"PE1D371CB07","NA",-10.44033333,-76.7215,"0.13","PE"
"PE1D371CB08","PUYHUANCOCHA 1",-10.45266667,-76.7175,"2.34","PE"
"PE1D371CB09","NA",-10.46583333,-76.72333333,"1.6","PE"
"PE1D371CB10","NA",-10.45866667,-76.75116667,"0.1","PE"
"PE1D371CB11","WINOCOCHA",-10.4555,-76.76316667,"1.22","PE"
"PE1D371CB12","NA",-10.44633333,-76.764,"0.12","PE"
"PE1D371CB13","NINO PERDIDO",-10.43933333,-76.75833333,"0.43","PE"
"PE1D371CB14","NA",-10.43333333,-76.7565,"0.13","PE"
"PE1D371CB15","SANTA ANA",-10.43066667,-76.75166667,"0.3","PE"
"PE1D371CB16","PATRON 1",-10.43266667,-76.747,"0.24","PE"
"PE1D371CB17","PATRON 2",-10.4345,-76.74266667,"0.24","PE"
"PE1D371CB18","TINQUICOCHA",-10.42233333,-76.75,"0.64","PE"
"PE1D371CB19","NA",-10.41333333,-76.7555,"0.42","PE"
"PE1D371CB20","JAICO",-10.423,-76.75583333,"1.07","PE"
"PE1D371CB21","NA",-10.43183333,-76.762,"0.08","PE"
"PE1D371CB22","FLOR DE LOTO",-10.44416667,-76.76883333,"1.23","PE"
"PE1D371CB23","NA",-10.4455,-76.77633333,"0.27","PE"
"PE1D371CB24","CULE",-10.43683333,-76.78016667,"0.65","PE"
"PE1D371CB25","NA",-10.42816667,-76.76033333,"0.07","PE"
"PE1D371CB26","NA",-10.426,-76.77533333,"0.02","PE"
"PE1D371CB27","NA",-10.42383333,-76.77583333,"0.05","PE"
"PE1D371CB28","NA",-10.427,-76.77916667,"0.09","PE"
"PE1D371CB29","MATADOR",-10.43116667,-76.79183333,"3.14","PE"
"PE1D371CB30","NA",-10.407,-76.79933333,"0.58","PE"
"PE1D371CB31","NA",-10.3845,-76.80133333,"0.04","PE"
"PE1D371CB32","NA",-10.38233333,-76.8035,"0.31","PE"
"PE1D371CC01","CARHUAC",-10.262,-76.87166667,"0.79","PE"
"PE1D371CC02","SARAPO ESTE",-10.29283333,-76.87333333,"3.96","PE"
"PE1D371CC03","SIULA ESTE",-10.271,-76.87316667,"5.29","PE"
"PE1D371CC04","YERUPAJA ESTE",-10.25566667,-76.89483333,"2.64","PE"
"PE1D371CC05","JIRISHANCA",-10.23866667,-76.8955,"1.19","PE"
"PE1D371CC06","NA",-10.22866667,-76.88966667,"0.44","PE"
"PE1D371CC07","NA",-10.22366667,-76.88733333,"0.14","PE"
